ID_Error_V1_Out,ERR_RDG_M_TMatrix_ABS_CRS,ERR_RDG_M_TMatrix_SCA_CRS,ERR_RDG_M_TMatrix_ABS_CRS_Percent,ERR_RDG_M_TMatrix_SCA_CRS_Percent,created_at,updated_at,MLink
762,-0.0003677818344092412,-3.244956567148667e-05,-11.323748337216642,-28.684694425687372,2019-07-16 07:01:53,2019-07-16 07:01:53,762
763,-0.00020382772757687,-4.036884843833094e-06,-3.6117213270053967,-3.095724668954928,2019-07-16 07:01:53,2019-07-16 07:01:53,763
764,-0.00046164490264373974,-1.963019692025243e-05,-7.995998582782832,-9.596599942669998,2019-07-16 07:01:53,2019-07-16 07:01:53,764
765,-0.001374302748584439,-5.683839414099672e-05,-12.77201657536467,-5.558890918732053,2019-07-16 07:01:53,2019-07-16 07:01:53,765
766,-0.0005332478076481127,-9.22214283380242e-05,-12.276298168597016,-7.116510677343198,2019-07-16 07:01:53,2019-07-16 07:01:53,766
767,0.000330979024082616,7.872450197046514e-06,5.607894615797861,9.367312444407467,2019-07-16 07:01:53,2019-07-16 07:01:53,767
768,-0.0005082412274143994,-4.7945973994533704e-05,-12.44647671807805,-28.574481017875506,2019-07-16 07:01:53,2019-07-16 07:01:53,768
769,2.18477052800962e-05,-2.427706562663188e-06,1.9783322175618505,-32.49675552929155,2019-07-16 07:01:53,2019-07-16 07:01:53,769
770,-0.0001383779571832127,-2.8269152509946234e-06,-6.274782731892363,-8.977099145810657,2019-07-16 07:01:53,2019-07-16 07:01:53,770
771,-1.4901846458217553e-05,-2.228210085479162e-06,-17.27490508550287,-34.539255490400386,2019-07-16 07:01:53,2019-07-16 07:01:53,771
772,-0.0022163199342913244,-0.00012457537093114702,-12.093116626988078,-6.462107060392339,2019-07-16 07:01:53,2019-07-16 07:01:53,772
773,-0.0006422713357737371,-5.371470018418484e-05,-10.123975394621691,-19.0903933040245,2019-07-16 07:01:53,2019-07-16 07:01:53,773
774,-0.0005805909414968934,-5.264298354989118e-05,-6.2868470247948975,-12.64378379612893,2019-07-16 07:01:53,2019-07-16 07:01:53,774
775,-0.0009733800083913807,-3.641509020655605e-05,-10.166694655519231,-5.277072600353807,2019-07-16 07:01:53,2019-07-16 07:01:53,775
776,-0.00023996807558590317,-8.57096157951423e-05,-21.426006235356187,-24.432479354551763,2019-07-16 07:01:53,2019-07-16 07:01:53,776
777,-0.00018152952524116522,-8.482319229043767e-06,-10.960210718852522,-15.199833862226415,2019-07-16 07:01:53,2019-07-16 07:01:53,777
778,-0.0006705391123515221,-9.363910610285235e-06,-14.079143358650748,-2.5864968321499484,2019-07-16 07:01:53,2019-07-16 07:01:53,778
779,-0.0022908921500976905,-0.00035271556836471686,-18.253489271815035,-21.075318913868475,2019-07-16 07:01:53,2019-07-16 07:01:53,779
780,-0.00034426797088788695,-7.116817062878032e-05,-12.283966386335875,-22.668611736004028,2019-07-16 07:01:53,2019-07-16 07:01:53,780
781,-0.0006689305341728636,-0.0001255115758075682,-18.95376493132896,-22.20627126092828,2019-07-16 07:01:53,2019-07-16 07:01:53,781
782,-0.0004948832523363293,-4.9899312199794606e-05,-10.273227884455324,-25.48371390386917,2019-07-16 07:01:53,2019-07-16 07:01:53,782
783,-6.967577051391748e-05,-3.2757999728133667e-06,-7.472186605467287,-5.580102880055621,2019-07-16 07:01:53,2019-07-16 07:01:53,783
784,-0.00034574546802084317,-1.0245708989117577e-05,-5.216575431056322,-5.264474201969075,2019-07-16 07:01:53,2019-07-16 07:01:53,784
785,-0.0001705304572032828,-2.439742860104756e-05,-14.506180930611032,-34.77164313181744,2019-07-16 07:01:53,2019-07-16 07:01:53,785
786,-0.0024561915777344618,-0.00010074183066368484,-9.971190617001474,-5.144105168060241,2019-07-16 07:01:53,2019-07-16 07:01:53,786
787,-0.0001382992844044383,-4.2653375802869516e-05,-1.8873236007803131,-20.11611990958924,2019-07-16 07:01:53,2019-07-16 07:01:53,787
788,-0.0002614340000584679,-1.6346832766070758e-05,-8.726775749498541,-11.456265158417667,2019-07-16 07:01:53,2019-07-16 07:01:53,788
789,-0.0005687951400224216,-1.572582906244947e-05,-10.645144263932902,-3.1749865511008033,2019-07-16 07:01:53,2019-07-16 07:01:53,789
790,-0.0036305755669759376,-7.527418318582656e-05,-15.215936780971882,-2.077606188882858,2019-07-16 07:01:53,2019-07-16 07:01:53,790
791,-0.0001566313775593479,-1.4719081555641729e-05,-4.843293189887643,-11.48475981918151,2019-07-16 07:01:53,2019-07-16 07:01:53,791
792,-0.0006740133250024637,-5.764211541479715e-05,-10.63851404947198,-10.626567316248948,2019-07-16 07:01:53,2019-07-16 07:01:53,792
793,-0.00010452234135450891,-7.0442507377133965e-06,-7.248870701946527,-29.35527295312068,2019-07-16 07:01:53,2019-07-16 07:01:53,793
794,8.079996425412518e-06,-1.9574391663876633e-06,1.24676880868406,-51.36696176030186,2019-07-16 07:01:53,2019-07-16 07:01:53,794
795,-0.000359007815893143,1.0049125367164388e-05,-2.3883889163230925,1.5207806913875905,2019-07-16 07:01:53,2019-07-16 07:01:53,795
796,0.0021204974186423225,0.0007433636111278518,3.364661955445792,11.344688235530686,2019-07-16 07:01:53,2019-07-16 07:01:53,796
797,-0.0014130296107999138,2.4695499531790474e-05,-4.7829068099245795,0.7756459826345639,2019-07-16 07:01:53,2019-07-16 07:01:53,797
798,-0.0002975645478127182,-0.00010773760953467005,-12.926646779503699,-20.116952869005427,2019-07-16 07:01:53,2019-07-16 07:01:53,798
799,-0.00024677112323146763,-3.873737847043462e-05,-8.518872939651422,-30.697924075020882,2019-07-16 07:01:53,2019-07-16 07:01:53,799
800,-0.001356562001259347,1.811780497461005e-05,-6.911386667321237,1.1590460611495241,2019-07-16 07:01:53,2019-07-16 07:01:53,800
801,-0.0011067153417654051,-9.862264350860624e-05,-16.33246606158797,-22.895610418873083,2019-07-16 07:01:53,2019-07-16 07:01:53,801
802,-0.0005551122542173717,8.726605208627238e-05,-3.2417812646434134,13.894213853045317,2019-07-16 07:01:53,2019-07-16 07:01:53,802
803,-0.000594552160544933,-3.698335134049565e-05,-16.262774041672376,-21.02559265672554,2019-07-16 07:01:53,2019-07-16 07:01:53,803
804,-0.000609054315818644,-1.9735456209216085e-05,-6.329834386473236,-3.625825991996919,2019-07-16 07:01:53,2019-07-16 07:01:53,804
805,-0.0003253678860604317,-4.0587922263196784e-05,-8.435137134182831,-17.873720128039732,2019-07-16 07:01:53,2019-07-16 07:01:53,805
806,0.0008774591719120656,7.641153198918623e-05,3.236333450796774,6.937231386230106,2019-07-16 07:01:53,2019-07-16 07:01:53,806
807,-0.004300835495579777,-8.445219125829936e-05,-14.546127267054171,-2.1576530760221257,2019-07-16 07:01:53,2019-07-16 07:01:53,807
808,-0.003910587579558712,-0.0017949654849124248,-25.5869040014579,-26.804204646554204,2019-07-16 07:01:53,2019-07-16 07:01:53,808
809,-0.00195817435123662,-0.0001411079768210706,-17.2778694077191,-8.671421829327183,2019-07-16 07:01:53,2019-07-16 07:01:53,809
810,-0.0006765013260946392,-5.661467255219438e-05,-15.928292757285812,-17.974116889221005,2019-07-16 07:01:53,2019-07-16 07:01:53,810
811,-7.084181064522123e-05,-2.050169691729619e-06,-16.489782420599475,-51.22128186447569,2019-07-16 07:01:53,2019-07-16 07:01:53,811
812,-0.0009344122868537639,-4.411866835694373e-05,-11.398683184799976,-9.306951667135896,2019-07-16 07:01:53,2019-07-16 07:01:53,812
813,0.0009217469143856701,6.80450131187631e-05,5.574115254716065,13.404511146027655,2019-07-16 07:01:53,2019-07-16 07:01:53,813
814,-0.00020444751688086305,-3.8743167456708986e-05,-1.4006962403983478,-5.783278378025206,2019-07-16 07:01:53,2019-07-16 07:01:53,814
815,-0.00019502283406271938,-2.9012772702415412e-05,-12.446464227725388,-17.25657811678915,2019-07-16 07:01:53,2019-07-16 07:01:53,815
816,-0.002668626444135117,-0.0003843145498149111,-18.202343532967674,-13.530311313327653,2019-07-16 07:01:53,2019-07-16 07:01:53,816
817,-0.0030479142223642586,-0.00022549655425448565,-19.380413729139804,-11.472620008578359,2019-07-16 07:01:53,2019-07-16 07:01:53,817
818,-0.00023108745642225797,-1.1561535142267925e-05,-12.814480727378916,-16.73980230708011,2019-07-16 07:01:53,2019-07-16 07:01:53,818
819,-0.0001079094697993369,-1.3529102403420012e-05,-3.6078970187816,-21.271390293464766,2019-07-16 07:01:53,2019-07-16 07:01:53,819
820,-0.000281124183839887,-0.0001374467770071136,-2.2885079833263324,-21.933628925848783,2019-07-16 07:01:53,2019-07-16 07:01:53,820
821,-0.00025003567829200244,-2.379935108638753e-05,-12.912131982933158,-36.79436071321956,2019-07-16 07:01:53,2019-07-16 07:01:53,821
822,-0.003688396683624313,0.0003940301589290293,-8.582545137391014,4.915359502008949,2019-07-16 07:01:53,2019-07-16 07:01:53,822
823,-0.0031433179943122745,-0.0002544395822010933,-19.52999905476921,-12.839412935321961,2019-07-16 07:01:53,2019-07-16 07:01:53,823
824,-0.0002491084738486647,3.523338379231205e-05,-2.9960646620002374,8.630246469984732,2019-07-16 07:01:53,2019-07-16 07:01:53,824
825,-0.0018222689688709322,0.00015974391373752613,-5.15941429643616,3.630137758930461,2019-07-16 07:01:53,2019-07-16 07:01:53,825
826,-0.0009832545432671219,-8.213338044609513e-05,-17.920378367445863,-23.233442788536955,2019-07-16 07:01:53,2019-07-16 07:01:53,826
827,-0.0006293389052883181,-0.0005167388946616184,-21.288694762880663,-15.318244433728127,2019-07-16 07:01:53,2019-07-16 07:01:53,827
828,-0.0008104021302645592,2.2532483589675645e-05,-5.045560118727639,2.7725808035630095,2019-07-16 07:01:53,2019-07-16 07:01:53,828
829,-1.1437849841618834e-05,-1.7720202710107404e-05,-0.34768311325739704,-29.804925779540156,2019-07-16 07:01:53,2019-07-16 07:01:53,829
830,-0.00034346518369148926,-1.1760927890264408e-05,-11.276321598210014,-12.15562868970275,2019-07-16 07:01:53,2019-07-16 07:01:53,830
831,-0.00017862033059539158,-3.712036543951788e-05,-7.063411992593429,-17.710320225855348,2019-07-16 07:01:53,2019-07-16 07:01:53,831
832,-0.000902586319430612,-5.285993307690904e-06,-3.118170472032347,-0.17371641119076134,2019-07-16 07:01:53,2019-07-16 07:01:53,832
833,2.7558225747433607e-05,-8.725287094536388e-07,3.694153424429802,-34.57288458194894,2019-07-16 07:01:53,2019-07-16 07:01:53,833
834,-8.324346545831194e-06,-8.050346689295167e-06,-0.28448945483688576,-26.433461469639138,2019-07-16 07:01:53,2019-07-16 07:01:53,834
835,-0.0005818406023640842,-8.045919346898531e-05,-15.25793089829194,-9.663727727249764,2019-07-16 07:01:53,2019-07-16 07:01:53,835
836,0.0003538805306724118,4.606467914033639e-05,1.4603487357067435,2.5231276592000755,2019-07-16 07:01:53,2019-07-16 07:01:53,836
837,-0.0005961903232339413,-0.00010451568006227269,-14.732006547620562,-12.238145444942667,2019-07-16 07:01:53,2019-07-16 07:01:53,837
838,-0.00177903084705463,-0.000463149728981149,-19.13732211698838,-16.03381407529522,2019-07-16 07:01:53,2019-07-16 07:01:53,838
839,-9.738594322937624e-05,-5.789991689771415e-06,-10.46231989790352,-37.594345578535886,2019-07-16 07:01:53,2019-07-16 07:01:53,839
840,-0.000750165273932565,-7.791376715766436e-05,-9.357462716898137,-13.350942928200197,2019-07-16 07:01:53,2019-07-16 07:01:53,840
841,-0.00022045499557283397,-9.687644345708905e-06,-6.741382399405518,-7.046146043714846,2019-07-16 07:01:53,2019-07-16 07:01:53,841
842,-0.0023214059457275496,-0.0002190904193630527,-18.098220741429422,-12.076923939911227,2019-07-16 07:01:53,2019-07-16 07:01:53,842
843,-0.00034424681446117313,-1.3530370933139333e-05,-11.039546319454802,-20.84648350210512,2019-07-16 07:01:53,2019-07-16 07:01:53,843
844,-0.0019677186196463514,-5.3700953884462335e-05,-8.796648685972972,-2.1737632688864252,2019-07-16 07:01:53,2019-07-16 07:01:53,844
845,0.0024953933065772135,0.0006379636051617749,6.17375992740688,19.370419086950978,2019-07-16 07:01:53,2019-07-16 07:01:53,845
846,-0.0007391560282449563,-1.4318789572609364e-05,-6.446550365187885,-3.1020386354587424,2019-07-16 07:01:53,2019-07-16 07:01:53,846
847,8.528217388003349e-05,-3.7075382632004565e-05,1.1278495800348918,-17.517033186753796,2019-07-16 07:01:53,2019-07-16 07:01:53,847
848,-0.00019392605936174246,-5.5771789827284356e-06,-10.651345270842054,-8.62336019688492,2019-07-16 07:01:53,2019-07-16 07:01:53,848
849,-7.181323560029029e-05,-3.3672609791521965e-06,-7.926019444742298,-11.689297587470614,2019-07-16 07:01:53,2019-07-16 07:01:53,849
850,-0.0007711135788439534,-3.957438117835003e-05,-16.71057488040731,-16.508482086258205,2019-07-16 07:01:53,2019-07-16 07:01:53,850
851,-0.0011201745102396154,-0.00013077615195602546,-11.94392723012046,-18.06689278528194,2019-07-16 07:01:53,2019-07-16 07:01:53,851
852,-2.823349511109024e-05,-2.3210590375542432e-05,-0.700823883421167,-26.52235006873093,2019-07-16 07:01:53,2019-07-16 07:01:53,852
853,-0.0010211377568481602,-0.00011895966381645494,-8.871727078270405,-5.27363649564946,2019-07-16 07:01:53,2019-07-16 07:01:53,853
854,-4.11167093808986e-05,-4.039450056190955e-06,-3.9503889120658777,-39.48099893993891,2019-07-16 07:01:53,2019-07-16 07:01:53,854
855,-0.004430680532778543,-0.00029081653374576157,-21.798707280815698,-11.28771010636892,2019-07-16 07:01:53,2019-07-16 07:01:53,855
856,-0.00046757598296481574,-9.291713444077137e-05,-14.927647833325189,-11.06138676377186,2019-07-16 07:01:53,2019-07-16 07:01:53,856
857,-0.00345864100659824,-0.0005466850290398639,-21.439021302206736,-20.812087517537105,2019-07-16 07:01:53,2019-07-16 07:01:53,857
858,-0.00014652964537276343,-1.0965796532924887e-05,-16.755577826822503,-37.275402194033795,2019-07-16 07:01:53,2019-07-16 07:01:53,858
859,2.8892584536287474e-05,5.432330503633533e-07,1.2484406316721623,2.8578471614034338,2019-07-16 07:01:53,2019-07-16 07:01:53,859
860,-0.000520006882722372,-5.0156632443624786e-05,-11.903577304901733,-19.351481895035626,2019-07-16 07:01:53,2019-07-16 07:01:53,860
861,-0.0007385527372239598,-6.242724070916381e-05,-7.885563376436637,-13.355322639863445,2019-07-16 07:01:53,2019-07-16 07:01:53,861
862,-0.0035123983397767366,5.7814260327173764e-05,-9.592142146290588,0.9020461218805718,2019-07-16 07:01:53,2019-07-16 07:01:53,862
863,-0.001598727480604068,-0.00013214935945471558,-13.773798698741428,-13.941779137116635,2019-07-16 07:01:53,2019-07-16 07:01:53,863
864,-7.516721889565142e-05,-0.00010305558131377755,-20.41512875838814,-18.220261276583493,2019-07-16 07:01:53,2019-07-16 07:01:53,864
865,-0.00014999157061884892,-2.0030580348911837e-05,-12.843756669587806,-23.397116473065086,2019-07-16 07:01:53,2019-07-16 07:01:53,865
866,-0.0008018441988112456,-0.00010875639801232827,-9.366838930873268,-23.760286906921703,2019-07-16 07:01:53,2019-07-16 07:01:53,866
867,-0.00026340024421233986,2.2241383619459238e-06,-7.351256277493205,2.727836178979375,2019-07-16 07:01:53,2019-07-16 07:01:53,867
868,0.002545602791772962,2.5392609632520338e-05,8.400928030986808,1.0234631132931358,2019-07-16 07:01:53,2019-07-16 07:01:53,868
869,-0.0008179315726035051,1.6618396960659333e-05,-8.440293327444598,3.648650308576185,2019-07-16 07:01:53,2019-07-16 07:01:53,869
870,-6.10875013684303e-06,-3.1373615006258416e-05,-0.25365706386350995,-36.98192281191449,2019-07-16 07:01:53,2019-07-16 07:01:53,870
871,0.0014697426037592889,0.00025006484120897263,4.1154324360231405,7.099894521426721,2019-07-16 07:01:53,2019-07-16 07:01:53,871
872,-0.00029183769133046947,-9.714545602683394e-05,-2.833616711190928,-20.903065331430927,2019-07-16 07:01:53,2019-07-16 07:01:53,872
873,-0.003425555021867244,-0.0007298297723500641,-17.037476651743674,-18.598844761623837,2019-07-16 07:01:53,2019-07-16 07:01:53,873
874,-0.00011147088822411882,-8.487358678277685e-06,-10.060339881372409,-16.054779263354504,2019-07-16 07:01:53,2019-07-16 07:01:53,874
875,1.3137220936434598e-05,-8.597307792804486e-05,0.1336616912958956,-22.186560893561133,2019-07-16 07:01:53,2019-07-16 07:01:53,875
876,1.775393299513873e-05,-7.095449774732742e-06,0.9081146510726997,-34.90592148966459,2019-07-16 07:01:53,2019-07-16 07:01:53,876
877,-0.0068036502938325135,-5.882554883085128e-05,-14.047909280392643,-0.5169665405438608,2019-07-16 07:01:53,2019-07-16 07:01:53,877
878,-0.0026242058124382557,0.00013510968201880757,-7.261615743089883,2.5330236372993475,2019-07-16 07:01:53,2019-07-16 07:01:53,878
879,-0.00044893333755553506,-3.7439682365898424e-05,-15.374363224332383,-13.239844915203888,2019-07-16 07:01:53,2019-07-16 07:01:53,879
880,-0.0018295789395437216,-0.00020643684614753848,-14.607155626630856,-17.18168837546795,2019-07-16 07:01:53,2019-07-16 07:01:53,880
881,-0.0004962099388712258,3.06213281604723e-06,-5.7591106946390624,1.158844129118677,2019-07-16 07:01:53,2019-07-16 07:01:53,881
882,-0.0003264668517712435,-0.0001645351445133975,-13.926784038264653,-17.36221376926702,2019-07-16 07:01:53,2019-07-16 07:01:53,882
883,-0.0018479785386735666,-8.634921769693583e-06,-14.787370707678779,-0.7157464583908454,2019-07-16 07:01:53,2019-07-16 07:01:53,883
884,-0.00022494790949368083,-1.7542494794945785e-05,-6.833607053805062,-26.297298189684515,2019-07-16 07:01:53,2019-07-16 07:01:53,884
885,-0.00013219112012407774,-9.251780009968287e-06,-7.310369696003583,-7.353009997003973,2019-07-16 07:01:53,2019-07-16 07:01:53,885
886,-0.0005133657227943133,-0.0001005232314462849,-5.2037943828146505,-20.344255672851077,2019-07-16 07:01:53,2019-07-16 07:01:53,886
887,-2.1842716625699014e-05,-1.2045991774287028e-06,-1.2347688667229357,-8.596679744214004,2019-07-16 07:01:53,2019-07-16 07:01:53,887
888,-0.0003534301892547632,-1.248334931227583e-05,-7.725378239752458,-9.765648018275286,2019-07-16 07:01:53,2019-07-16 07:01:53,888
889,-0.0002001768156844557,9.44322616826726e-05,-0.8587852537452626,7.607139580484634,2019-07-16 07:01:53,2019-07-16 07:01:53,889
890,-0.005757801985493465,-0.0009036316629637658,-24.816773478234754,-19.284945283260775,2019-07-16 07:01:53,2019-07-16 07:01:53,890
891,-6.964955661318952e-05,-1.3735778679035073e-05,-5.3818495255340615,-47.0604976599084,2019-07-16 07:01:53,2019-07-16 07:01:53,891
892,-1.697868844026342e-05,-3.1350933631450993e-06,-3.1351195385151804,-41.99217129353621,2019-07-16 07:01:53,2019-07-16 07:01:53,892
893,-0.0013288098269199963,-9.729512657126782e-06,-9.7241862919783,-1.3325386028049566,2019-07-16 07:01:53,2019-07-16 07:01:53,893
894,-0.00011579021889472597,-0.00016277860618201236,-10.960484753778308,-22.66636781690927,2019-07-16 07:01:53,2019-07-16 07:01:53,894
895,-0.004371074110202142,7.784504540711685e-05,-9.463352893197358,1.3364024541733415,2019-07-16 07:01:53,2019-07-16 07:01:53,895
896,-0.0016938399424462772,-0.00012305911617323042,-15.321591054623651,-16.85895167174978,2019-07-16 07:01:53,2019-07-16 07:01:53,896
897,-1.0163232023953643e-05,-2.3176892400877265e-07,-5.432609810004673,-16.512141789746533,2019-07-16 07:01:53,2019-07-16 07:01:53,897
898,-0.00019397805408210116,-4.607076978843384e-06,-8.773091556601218,-12.790891546159957,2019-07-16 07:01:53,2019-07-16 07:01:53,898
899,-0.002769019329685795,-5.114046850305789e-05,-17.886331872718475,-4.666349797770324,2019-07-16 07:01:53,2019-07-16 07:01:53,899
900,-0.0005167571118984618,-2.3557454250706513e-05,-13.272500656355765,-16.12193895337553,2019-07-16 07:01:53,2019-07-16 07:01:53,900
901,-0.0006874520321745647,-5.7073675452682454e-05,-11.769460373962003,-25.25444429242213,2019-07-16 07:01:53,2019-07-16 07:01:53,901
902,0.00017751998511070832,-9.210000332529109e-06,1.5732934749182512,-3.222946008375589,2019-07-16 07:01:53,2019-07-16 07:01:53,902
903,-0.0005743486127914037,-6.122672881907413e-05,-6.41539982603607,-14.328650483832973,2019-07-16 07:01:53,2019-07-16 07:01:53,903
904,-8.990167431033259e-05,-7.689216592493974e-07,-3.884626814483888,-1.5894745603645153,2019-07-16 07:01:53,2019-07-16 07:01:53,904
905,-0.0009197663317066333,-0.0001418063281427241,-11.850042026755798,-24.765625862481496,2019-07-16 07:01:53,2019-07-16 07:01:53,905
906,-0.0002031293705305522,-1.1941996434891937e-05,-7.0785667736047095,-17.914755886282034,2019-07-16 07:01:53,2019-07-16 07:01:53,906
907,-0.002830881070985064,-0.0003376966366598465,-16.261753167384967,-14.116133016604465,2019-07-16 07:01:53,2019-07-16 07:01:53,907
908,-0.0025020314682624146,0.00016333994833444564,-7.976352250759171,5.7920314413247,2019-07-16 07:01:53,2019-07-16 07:01:53,908
909,-0.005442969746271804,9.071628038209279e-05,-14.449064314267805,1.3380001154973953,2019-07-16 07:01:53,2019-07-16 07:01:53,909
910,-0.0001363091041426171,-9.94490855862951e-06,-3.5141912507251467,-12.022215576460692,2019-07-16 07:01:53,2019-07-16 07:01:53,910
911,-0.00040572227543771627,-2.0859976629876706e-05,-4.352174381617187,-5.662429352121174,2019-07-16 07:01:53,2019-07-16 07:01:53,911
912,-0.0016676785880950023,-0.00013741816117741464,-17.72354749982933,-17.315442528054003,2019-07-16 07:01:53,2019-07-16 07:01:53,912
913,-0.0005846087920912207,-6.606143962013514e-05,-15.358887270978926,-20.909188329272084,2019-07-16 07:01:53,2019-07-16 07:01:53,913
914,-0.00041698691814824357,-1.6556328430306916e-05,-12.127841146117515,-13.83616930469338,2019-07-16 07:01:53,2019-07-16 07:01:53,914
915,-8.880759692230791e-05,-2.7652005694969094e-06,-4.876056214199275,-15.37523814039079,2019-07-16 07:01:53,2019-07-16 07:01:53,915
916,-0.00023732074489490868,-5.6985426475044235e-05,-12.764257662884344,-35.16205930863392,2019-07-16 07:01:53,2019-07-16 07:01:53,916
917,-0.00012241948036017175,-8.044914513018318e-06,-10.461730915761798,-42.29874831355788,2019-07-16 07:01:53,2019-07-16 07:01:53,917
918,0.00014024270043490634,-7.153519895255862e-05,1.0502151482594286,-12.348140275415151,2019-07-16 07:01:53,2019-07-16 07:01:53,918
919,-0.000175717046914228,-2.5682126168774964e-05,-5.147467978623317,-35.70383054413672,2019-07-16 07:01:53,2019-07-16 07:01:53,919
920,-0.00014430171137647338,-1.7213282599017042e-05,-4.7587285590900255,-25.213551310935923,2019-07-16 07:01:53,2019-07-16 07:01:53,920
921,-7.404541195854597e-05,-1.6718876815940184e-06,-4.122367869743315,-7.4875170644045,2019-07-16 07:01:53,2019-07-16 07:01:53,921
922,-0.0010620468293496268,1.4613394187839975e-05,-6.251207182926645,1.5749690152317917,2019-07-16 07:01:53,2019-07-16 07:01:53,922
923,-0.0002625773338038855,-4.4943918101421785e-05,-6.480840752658518,-26.422084473287327,2019-07-16 07:01:53,2019-07-16 07:01:53,923
924,0.0006417661694353544,0.00012702877189036614,3.2749004900539074,11.694924376661737,2019-07-16 07:01:53,2019-07-16 07:01:53,924
925,-0.0026740734075492226,-6.64814783338718e-05,-15.230629469034989,-3.538000929451995,2019-07-16 07:01:53,2019-07-16 07:01:53,925
926,-0.004283024802246367,-4.4571649001196376e-05,-14.462445378971976,-1.146358463444797,2019-07-16 07:01:53,2019-07-16 07:01:53,926
927,-0.0023170074336431646,-7.939671730471147e-05,-14.66394604326473,-2.9470214013949305,2019-07-16 07:01:53,2019-07-16 07:01:53,927
928,-0.001333205225866182,-0.0001681681523306965,-9.31514990901489,-9.243431025432848,2019-07-16 07:01:53,2019-07-16 07:01:53,928
929,-0.0035362689488439777,-0.0005203642368878605,-17.922863669626384,-7.051651022782298,2019-07-16 07:01:53,2019-07-16 07:01:53,929
930,-0.0008052097698952283,3.393796688397511e-05,-5.275925972874447,5.136918543184227,2019-07-16 07:01:53,2019-07-16 07:01:53,930
931,-0.005093511045575628,0.00045635898753660346,-14.424190032835972,10.483564270645969,2019-07-16 07:01:53,2019-07-16 07:01:53,931
932,-0.0005166604719605804,-5.654743812365452e-05,-17.51147559978142,-41.81391076176956,2019-07-16 07:01:53,2019-07-16 07:01:53,932
933,-9.562448925550544e-05,-8.062361703556007e-06,-1.2349800129157475,-3.5811175307294345,2019-07-16 07:01:53,2019-07-16 07:01:53,933
934,-1.962185931037756e-05,-7.479107198507645e-06,-7.1222872332287634,-45.66026909570078,2019-07-16 07:01:53,2019-07-16 07:01:53,934
935,-0.00027084306528219046,4.585845105345486e-05,-1.8453333528653044,7.519270508011264,2019-07-16 07:01:53,2019-07-16 07:01:53,935
936,-6.63722990933758e-05,-1.3457966652996955e-05,-11.767164772002552,-16.052456948570402,2019-07-16 07:01:53,2019-07-16 07:01:53,936
937,-0.0007355719579529592,-4.15109618291942e-05,-17.315944661925712,-17.908894092950604,2019-07-16 07:01:53,2019-07-16 07:01:53,937
938,-0.00019961447314251432,-8.010504604793825e-06,-11.512067065174362,-22.083576846086668,2019-07-16 07:01:53,2019-07-16 07:01:53,938
939,-0.0006079499346686837,-6.491012516775858e-05,-6.609841014991674,-15.730352526340399,2019-07-16 07:01:53,2019-07-16 07:01:53,939
940,-0.007232940284477717,-0.00013795491438272538,-17.874767086724944,-1.1152824818342786,2019-07-16 07:01:53,2019-07-16 07:01:53,940
941,-0.00023518601695618916,-1.4713574307018411e-05,-9.922528401467538,-27.225110725047198,2019-07-16 07:01:53,2019-07-16 07:01:53,941
942,0.003304406197577925,0.000987499893210191,7.542384547837377,20.373563563495537,2019-07-16 07:01:53,2019-07-16 07:01:53,942
943,0.0007942749592139586,0.0005919773945133769,1.9682999726083954,13.252123251877984,2019-07-16 07:01:53,2019-07-16 07:01:53,943
944,0.002320927786788656,0.0007102230480463872,6.473234198848688,29.501998122404828,2019-07-16 07:01:53,2019-07-16 07:01:53,944
945,-0.0026630114807828947,-0.00011268584371045825,-16.450746744002426,-5.50103479599968,2019-07-16 07:01:53,2019-07-16 07:01:53,945
946,-0.00023925061984676475,-1.5726893231464693e-05,-5.732978739139191,-11.928997901242818,2019-07-16 07:01:53,2019-07-16 07:01:53,946
947,-0.0010319095586866943,-4.4038413878983895e-05,-15.709941859774892,-10.62692766829883,2019-07-16 07:01:53,2019-07-16 07:01:53,947
948,0.0015128048780387216,0.00020693571604192524,5.961536063120954,20.37076394753291,2019-07-16 07:01:53,2019-07-16 07:01:53,948
949,-0.00016124450978872946,-1.5408005169939437e-05,-11.219208641790319,-45.21732439061358,2019-07-16 07:01:53,2019-07-16 07:01:53,949
950,-0.000638094498622383,-9.080498275056561e-05,-8.4125199733738,-25.86102375599611,2019-07-16 07:01:53,2019-07-16 07:01:53,950
951,0.0003786113390103164,0.00013690930448788174,1.6155956430524048,15.74970917614778,2019-07-16 07:01:53,2019-07-16 07:01:53,951
952,0.001377265321080949,-0.00010147239418040142,4.996110805009065,-5.362902303984338,2019-07-16 07:01:53,2019-07-16 07:01:53,952
953,-0.0009524118075295097,-3.520615465097887e-06,-4.800785689816116,-0.3277979774465949,2019-07-16 07:01:53,2019-07-16 07:01:53,953
954,3.4649239100481235e-05,-9.70139329784263e-08,4.840609122043252,-2.0476206596051014,2019-07-16 07:01:53,2019-07-16 07:01:53,954
955,-0.00011330761728676568,-3.181852147636588e-05,-5.416341513355194,-16.62683181304825,2019-07-16 07:01:53,2019-07-16 07:01:53,955
956,-0.00013087254616828256,-6.787127957124537e-06,-4.087141257834425,-11.722687647870057,2019-07-16 07:01:53,2019-07-16 07:01:53,956
957,-0.0004853960943073205,-8.393469580768514e-05,-18.435627691982013,-15.835733362058736,2019-07-16 07:01:53,2019-07-16 07:01:53,957
