da_AVE,da_STD,dm_AVE,dm_STD,Temperature_AVE,Temperature_STD,Pressure_AVE,Pressure_STD,MeanFreePath_AVE,MeanFreePath_STD,Viscosity_AVE,Viscosity_STD,Dm_AVE,Dm_STD,rhoEff_AVE,rhoEff_STD,ABS_CRS_AVE_Tmatrix_MDL,ABS_CRS_STD_Tmatrix_MDL,SCA_CRS_AVE_Tmatrix_MDL,SCA_CRS_STD_Tmatrix_MDL,ABS_CRS_AVE_RDG_MDL,ABS_CRS_STD_RDG_MDL,SCA_CRS_AVE_RDG_MDL,SCA_CRS_STD_RDG_MDL,SSA_AVE_Tmatrix_MDL,SSA_STD_Tmatrix_MDL,SSA_AVE_RDG_MDL,SSA_STD_RDG_MDL,ABS_EFF_AVE_Tmatrix_MDL,ABS_EFF_STD_Tmatrix_MDL,SCA_EFF_AVE_Tmatrix_MDL,SCA_EFF_STD_Tmatrix_MDL,ABS_EFF_AVE_RDG_MDL,ABS_EFF_STD_RDG_MDL,SCA_EFF_AVE_RDG_MDL,SCA_EFF_STD_RDG_MDL
94.54110697615216,0.544493547894159,196.903,0,298,1,93900,1,7.163670149725944e-08,3.0088011751081627e-10,1.836306894029353e-05,4.676533326631347e-08,2.56,0.01,502,1,0.007216663372167938,0,0.0005243392994381403,0,0.005769635741649313,0,0.00044496254150020576,0,0.0677353208210884,0,0.07159956625140082,0,1.0281308972746313,0.011841443554965168,0.0747006485693596,0.0008603607924809591,0.8219783113186412,0.009467091984772165,0.0633921403082955,0.000730115643133523
98.54407738857071,0.5991548212672138,207.157,0,298,1,93900,1,7.165696877121185e-08,3.0370924098211537e-10,1.8366218642775824e-05,4.720181979846952e-08,2.56,0.01,502,1,0.008242377599462267,0,0.0006501235315272486,0,0.0065703064863635125,0,0.0005556000429722946,0,0.07310918738729537,0,0.07796903322896674,0,1.0808109413361662,0.01314319774576597,0.08524974955534673,0.0010366792871265447,0.8615546973796677,0.010476932943013701,0.07285502249866309,0.0008859532512581496
102.75493805683769,0.6572192568667945,217.945,0,298,1,93900,1,7.164096703649388e-08,3.0648491214547047e-10,1.83637306013753e-05,4.764605169537752e-08,2.56,0.01,502,1,0.009400234973599054,0,0.0007848851533779726,0,0.007482092505622363,0,0.0006918948838817278,0,0.0770619436582854,0,0.08464594461818765,0,1.1336961950099507,0.014492313305309123,0.09465947547093331,0.0012100550234526884,0.9023625290388767,0.011535118970464322,0.0834445733970036,0.0010666922113879236
107.18437008799908,0.7256206222769226,229.295,0,298,1,93900,1,7.164202136793406e-08,3.035710508687456e-10,1.8363892775781722e-05,4.7181575682139983e-08,2.56,0.01,502,1,0.010894717059450519,0,0.0009889647480808923,0,0.008667772051332292,0,0.0008645850135533429,0,0.08322039954436725,0,0.09070002389421777,0,1.2075992792943904,0.016344856537410985,0.10961947065840345,0.0014836995618823577,0.9607587994400703,0.013003870582863236,0.095832891626137,0.001297098211345165
111.88408530934439,0.8005843178255174,241.236,0,298,1,93900,1,7.163865208011912e-08,3.0158458962847015e-10,1.8363373888830033e-05,4.688109465573134e-08,2.56,0.01,502,1,0.012417726924852,0,0.0012012942723975586,0,0.009870860981748686,0,0.0010706941381223892,0,0.08820709322635958,0,0.09785575509078145,0,1.2632297700676085,0.018094808324559997,0.12220519074769311,0.0017504966675440609,1.0041423461639165,0.014383577489182816,0.10891950822386139,0.001560189342284599
116.72455384621253,0.8496222284040656,253.799,0,298,1,93900,1,7.165104734496154e-08,3.057035457761221e-10,1.836529791254716e-05,4.7512602107968625e-08,2.56,0.01,502,1,0.014152873133725744,0,0.0014904429755672156,0,0.011232115423953627,0,0.0013192207424164164,0,0.09527666417747666,0,0.10510600026402978,0,1.3228156745280353,0.01926358054828598,0.13930608375004203,0.0020286529838275925,1.049823466975613,0.015288115575725252,0.12330258737870517,0.0017956011328858934
121.83413182615183,0.939568591003002,267.01599999999996,0,298,1,93900,1,7.163279978777971e-08,3.0331248909598593e-10,1.836245938659476e-05,4.715095439503787e-08,2.56,0.01,502,1,0.01612418305556523,0,0.0017663016449506637,0,0.012780213788917024,0,0.0016204683820801793,0,0.09872855177030113,0,0.11252719578408468,0,1.3833351656213106,0.0213497514891645,0.15153556432192014,0.0023387294131210937,1.0964474353486893,0.016922059705691373,0.13902415334681284,0.0021456341158021864
127.25075181452767,1.0076670602473332,280.921,0,298,1,93900,1,7.164541308779578e-08,2.965321977929094e-10,1.8364429269366363e-05,4.608843720109436e-08,2.56,0.01,502,1,0.01863322849798234,0,0.002180356038405161,0,0.014736424059814622,0,0.0019915824802089143,0,0.10475639285454831,0,0.11905677316922622,0,1.4654102118284602,0.023210281172004337,0.17147409556249182,0.002715937107299527,1.1589460358641186,0.018356268530449447,0.1566279995177871,0.0024807933497886345
132.88941022535474,1.0896856802627797,295.55,0,298,1,93900,1,7.16479416502426e-08,3.070035160743918e-10,1.8364817939910134e-05,4.7716753296132116e-08,2.56,0.01,502,1,0.021146416867678177,0,0.0025909655856367433,0,0.016754449608432944,0,0.0024267314484128734,0,0.10915127608246109,0,0.12651626827466741,0,1.524943798731728,0.0250347243621307,0.18684380087972277,0.003067380619329686,1.2082233217767984,0.01983518202686322,0.17500028948643323,0.0028729478517369716
138.84820744776394,1.1834463451838595,310.942,0,298,1,93900,1,7.164354309301491e-08,3.076273856289494e-10,1.8364128439444216e-05,4.781517655621466e-08,2.56,0.01,502,1,0.024044047926499165,0,0.003187202880921416,0,0.01903739964560441,0,0.0029437655594583287,0,0.117042103701417,0,0.13392217982968052,0,1.5882973391753932,0.027080900194767776,0.21053966747423206,0.003589758404348529,1.2575690788158649,0.021441893700533187,0.19445872922632265,0.003315574047938317
145.08582802723515,1.2930828548054711,327.135,0,298,1,93900,1,7.165182645722785e-08,3.062110049002832e-10,1.8365413874940126e-05,4.759627055570877e-08,2.56,0.01,502,1,0.027554542536070634,0,0.003838067763151044,0,0.02184722001656,0,0.003565516210263464,0,0.12226023024425604,0,0.14030430168712088,0,1.6670814313796332,0.02971337932177635,0.23220750233650206,0.004138771789076175,1.321781872052316,0.02355890084651443,0.21571782074161533,0.0038448664315444184
151.62068881684505,1.395076245608255,344.171,0,298,1,93900,1,7.165109833875088e-08,3.044529791511011e-10,1.836530648540914e-05,4.732162178212067e-08,2.56,0.01,502,1,0.031427628228326045,0,0.004535328184478096,0,0.02487913007305165,0,0.0043281456030828756,0,0.1261111053390302,0,0.14818724112017867,0,1.741065489603275,0.032046158138160245,0.2512535571775305,0.004624588376581467,1.3782839247951872,0.02536877841587404,0.23977580773065937,0.004413328216615616
158.42249789925395,1.5040131439349778,362.094,0,298,1,93900,1,7.164371499110878e-08,3.0068010027518026e-10,1.8364163390307048e-05,4.673467816515465e-08,2.56,0.01,502,1,0.035511978205486634,0,0.005471844846223435,0,0.028223929044388318,0,0.0051850274689259,0,0.1335123089741898,0,0.15519872543338945,0,1.8020579355388877,0.03423726923616727,0.2776691675726202,0.005275431972126567,1.4322253469582373,0.027210825936075517,0.2631145987502723,0.00499890995717923
165.561382076006,1.596955160602279,380.95099999999996,0,298,1,93900,1,7.164620042809002e-08,2.999310517083158e-10,1.8364547864064105e-05,4.661651103265581e-08,2.56,0.01,502,1,0.04056427125031635,0,0.006564525416040377,0,0.03214090176882964,0,0.00626119092329029,0,0.13928905213755471,0,0.16304296157732784,0,1.8847639119501545,0.036373744498105896,0.30501178061065226,0.005886371500696264,1.4933834599814872,0.028820558408750207,0.29091775432685424,0.005614373237281926
